File name,Drug
mpimg_L8405-1_T8-Acetaminophen-toxic-0537_S11_R1_001.fastq.gz.md5,
mpimg_L8405-1_T8-Acetaminophen-toxic-0537_S11_R2_001.fastq.gz,
mpimg_L8405-1_T8-Acetaminophen-toxic-0537_S11_R2_001.fastq.gz.md5,
mpimg_L8406-1_T24-Acetaminophen-toxic-0538_S12_R1_001.fastq.gz,
mpimg_L8406-1_T24-Acetaminophen-toxic-0538_S12_R1_001.fastq.gz.md5,
mpimg_L8406-1_T24-Acetaminophen-toxic-0538_S12_R2_001.fastq.gz,
mpimg_L8406-1_T24-Acetaminophen-toxic-0538_S12_R2_001.fastq.gz.md5,
mpimg_L8407-1_T24-Acetaminophen-toxic-0539_S13_R1_001.fastq.gz,
mpimg_L8407-1_T24-Acetaminophen-toxic-0539_S13_R1_001.fastq.gz.md5,
mpimg_L8407-1_T24-Acetaminophen-toxic-0539_S13_R2_001.fastq.gz,
mpimg_L8407-1_T24-Acetaminophen-toxic-0539_S13_R2_001.fastq.gz.md5,
mpimg_L8408-1_T24-Acetaminophen-toxic-0540_S1_R1_001.fastq.gz,
mpimg_L8408-1_T24-Acetaminophen-toxic-0540_S1_R1_001.fastq.gz.md5,
mpimg_L8408-1_T24-Acetaminophen-toxic-0540_S1_R2_001.fastq.gz,
mpimg_L8408-1_T24-Acetaminophen-toxic-0540_S1_R2_001.fastq.gz.md5,
mpimg_L8409-1_T72-Acetaminophen-toxic-0541_S2_R1_001.fastq.gz,
mpimg_L8409-1_T72-Acetaminophen-toxic-0541_S2_R1_001.fastq.gz.md5,
mpimg_L8409-1_T72-Acetaminophen-toxic-0541_S2_R2_001.fastq.gz,
mpimg_L8409-1_T72-Acetaminophen-toxic-0541_S2_R2_001.fastq.gz.md5,
mpimg_L8410-1_T72-Acetaminophen-toxic-0542_S3_R1_001.fastq.gz,
mpimg_L8410-1_T72-Acetaminophen-toxic-0542_S3_R1_001.fastq.gz.md5,
mpimg_L8410-1_T72-Acetaminophen-toxic-0542_S3_R2_001.fastq.gz,
mpimg_L8410-1_T72-Acetaminophen-toxic-0542_S3_R2_001.fastq.gz.md5,
mpimg_L8411-1_T72-Acetaminophen-toxic-0543_S4_R1_001.fastq.gz,
mpimg_L8411-1_T72-Acetaminophen-toxic-0543_S4_R1_001.fastq.gz.md5,
mpimg_L8411-1_T72-Acetaminophen-toxic-0543_S4_R2_001.fastq.gz,
mpimg_L8411-1_T72-Acetaminophen-toxic-0543_S4_R2_001.fastq.gz.md5,
mpimg_L8412-1_T168-Acetaminophen-toxic-0544_S5_R1_001.fastq.gz,
mpimg_L8412-1_T168-Acetaminophen-toxic-0544_S5_R1_001.fastq.gz.md5,
mpimg_L8412-1_T168-Acetaminophen-toxic-0544_S5_R2_001.fastq.gz,
mpimg_L8412-1_T168-Acetaminophen-toxic-0544_S5_R2_001.fastq.gz.md5,
mpimg_L8413-1_T168-Acetaminophen-toxic-0545_S6_R1_001.fastq.gz,
mpimg_L8413-1_T168-Acetaminophen-toxic-0545_S6_R1_001.fastq.gz.md5,
mpimg_L8413-1_T168-Acetaminophen-toxic-0545_S6_R2_001.fastq.gz,
mpimg_L8413-1_T168-Acetaminophen-toxic-0545_S6_R2_001.fastq.gz.md5,
mpimg_L8414-1_T168-Acetaminophen-toxic-0546_S7_R1_001.fastq.gz,
mpimg_L8414-1_T168-Acetaminophen-toxic-0546_S7_R1_001.fastq.gz.md5,
mpimg_L8414-1_T168-Acetaminophen-toxic-0546_S7_R2_001.fastq.gz,
mpimg_L8414-1_T168-Acetaminophen-toxic-0546_S7_R2_001.fastq.gz.md5,
mpimg_L8415-1_T240-Acetaminophen-toxic-0547_S8_R1_001.fastq.gz,
mpimg_L8415-1_T240-Acetaminophen-toxic-0547_S8_R1_001.fastq.gz.md5,
mpimg_L8415-1_T240-Acetaminophen-toxic-0547_S8_R2_001.fastq.gz,
mpimg_L8415-1_T240-Acetaminophen-toxic-0547_S8_R2_001.fastq.gz.md5,
mpimg_L8416-1_T240-Acetaminophen-toxic-0548_S9_R1_001.fastq.gz,
mpimg_L8416-1_T240-Acetaminophen-toxic-0548_S9_R1_001.fastq.gz.md5,
mpimg_L8416-1_T240-Acetaminophen-toxic-0548_S9_R2_001.fastq.gz,
mpimg_L8416-1_T240-Acetaminophen-toxic-0548_S9_R2_001.fastq.gz.md5,
mpimg_L8417-1_T240-Acetaminophen-toxic-0549_S10_R1_001.fastq.gz,
mpimg_L8417-1_T240-Acetaminophen-toxic-0549_S10_R1_001.fastq.gz.md5,
mpimg_L8417-1_T240-Acetaminophen-toxic-0549_S10_R2_001.fastq.gz,
mpimg_L8417-1_T240-Acetaminophen-toxic-0549_S10_R2_001.fastq.gz.md5,
mpimg_L8841-1_T0-0592-DMSO-control_S16_R1_001.fastq.gz,
mpimg_L8841-1_T0-0592-DMSO-control_S16_R1_001.fastq.gz.md5,
mpimg_L8841-1_T0-0592-DMSO-control_S16_R2_001.fastq.gz,
mpimg_L8841-1_T0-0592-DMSO-control_S16_R2_001.fastq.gz.md5,
mpimg_L8842-1_T0-0593-DMSO-control_S17_R1_001.fastq.gz,
mpimg_L8842-1_T0-0593-DMSO-control_S17_R1_001.fastq.gz.md5,
mpimg_L8842-1_T0-0593-DMSO-control_S17_R2_001.fastq.gz,
mpimg_L8842-1_T0-0593-DMSO-control_S17_R2_001.fastq.gz.md5,
mpimg_L8843-1_T0-0594-DMSO-control_S18_R1_001.fastq.gz,
mpimg_L8843-1_T0-0594-DMSO-control_S18_R1_001.fastq.gz.md5,
mpimg_L8843-1_T0-0594-DMSO-control_S18_R2_001.fastq.gz,
mpimg_L8843-1_T0-0594-DMSO-control_S18_R2_001.fastq.gz.md5,
mpimg_L8844-1_T2-0595-DMSO-control_S19_R1_001.fastq.gz,
mpimg_L8844-1_T2-0595-DMSO-control_S19_R1_001.fastq.gz.md5,
mpimg_L8844-1_T2-0595-DMSO-control_S19_R2_001.fastq.gz,
mpimg_L8844-1_T2-0595-DMSO-control_S19_R2_001.fastq.gz.md5,
mpimg_L8845-1_T2-0596-DMSO-control_S20_R1_001.fastq.gz,
mpimg_L8845-1_T2-0596-DMSO-control_S20_R1_001.fastq.gz.md5,
mpimg_L8845-1_T2-0596-DMSO-control_S20_R2_001.fastq.gz,
mpimg_L8845-1_T2-0596-DMSO-control_S20_R2_001.fastq.gz.md5,
mpimg_L8846-1_T2-0597-DMSO-control_S21_R1_001.fastq.gz,
mpimg_L8846-1_T2-0597-DMSO-control_S21_R1_001.fastq.gz.md5,
mpimg_L8846-1_T2-0597-DMSO-control_S21_R2_001.fastq.gz,
mpimg_L8846-1_T2-0597-DMSO-control_S21_R2_001.fastq.gz.md5,
mpimg_L8847-1_T8-0598-DMSO-control_S22_R1_001.fastq.gz,
mpimg_L8847-1_T8-0598-DMSO-control_S22_R1_001.fastq.gz.md5,
mpimg_L8847-1_T8-0598-DMSO-control_S22_R2_001.fastq.gz,
mpimg_L8847-1_T8-0598-DMSO-control_S22_R2_001.fastq.gz.md5,
mpimg_L8848-1_T8-0599-DMSO-control_S23_R1_001.fastq.gz,
mpimg_L8848-1_T8-0599-DMSO-control_S23_R1_001.fastq.gz.md5,
mpimg_L8848-1_T8-0599-DMSO-control_S23_R2_001.fastq.gz,
mpimg_L8848-1_T8-0599-DMSO-control_S23_R2_001.fastq.gz.md5,
mpimg_L8849-1_T8-0600-DMSO-control_S24_R1_001.fastq.gz,
mpimg_L8849-1_T8-0600-DMSO-control_S24_R1_001.fastq.gz.md5,
mpimg_L8849-1_T8-0600-DMSO-control_S24_R2_001.fastq.gz,
mpimg_L8849-1_T8-0600-DMSO-control_S24_R2_001.fastq.gz.md5,
mpimg_L8850-1_T24-0601-DMSO-control_S25_R1_001.fastq.gz,
mpimg_L8850-1_T24-0601-DMSO-control_S25_R1_001.fastq.gz.md5,
mpimg_L8850-1_T24-0601-DMSO-control_S25_R2_001.fastq.gz,
mpimg_L8850-1_T24-0601-DMSO-control_S25_R2_001.fastq.gz.md5,
mpimg_L8851-1_T24-0602-DMSO-control_S26_R1_001.fastq.gz,
mpimg_L8851-1_T24-0602-DMSO-control_S26_R1_001.fastq.gz.md5,
mpimg_L8851-1_T24-0602-DMSO-control_S26_R2_001.fastq.gz,
mpimg_L8851-1_T24-0602-DMSO-control_S26_R2_001.fastq.gz.md5,
mpimg_L8852-1_T24-0603-DMSO-control_S27_R1_001.fastq.gz,
mpimg_L8852-1_T24-0603-DMSO-control_S27_R1_001.fastq.gz.md5,
mpimg_L8852-1_T24-0603-DMSO-control_S27_R2_001.fastq.gz,
mpimg_L8852-1_T24-0603-DMSO-control_S27_R2_001.fastq.gz.md5,
mpimg_L8853-1_T72-0604-DMSO-control_S28_R1_001.fastq.gz,
mpimg_L8853-1_T72-0604-DMSO-control_S28_R1_001.fastq.gz.md5,
mpimg_L8853-1_T72-0604-DMSO-control_S28_R2_001.fastq.gz,
mpimg_L8853-1_T72-0604-DMSO-control_S28_R2_001.fastq.gz.md5,
mpimg_L8854-1_T72-0605-DMSO-control_S29_R1_001.fastq.gz,
mpimg_L8854-1_T72-0605-DMSO-control_S29_R1_001.fastq.gz.md5,
mpimg_L8854-1_T72-0605-DMSO-control_S29_R2_001.fastq.gz,
mpimg_L8854-1_T72-0605-DMSO-control_S29_R2_001.fastq.gz.md5,
mpimg_L8855-1_T72-0606-DMSO-control_S30_R1_001.fastq.gz,
mpimg_L8855-1_T72-0606-DMSO-control_S30_R1_001.fastq.gz.md5,
mpimg_L8855-1_T72-0606-DMSO-control_S30_R2_001.fastq.gz,
mpimg_L8855-1_T72-0606-DMSO-control_S30_R2_001.fastq.gz.md5,
mpimg_L8856-1_T168-0607-DMSO-control_S31_R1_001.fastq.gz,
mpimg_L8856-1_T168-0607-DMSO-control_S31_R1_001.fastq.gz.md5,
mpimg_L8856-1_T168-0607-DMSO-control_S31_R2_001.fastq.gz,
mpimg_L8856-1_T168-0607-DMSO-control_S31_R2_001.fastq.gz.md5,
mpimg_L8857-1_T168-0608-DMSO-control_S32_R1_001.fastq.gz,
mpimg_L8857-1_T168-0608-DMSO-control_S32_R1_001.fastq.gz.md5,
mpimg_L8857-1_T168-0608-DMSO-control_S32_R2_001.fastq.gz,
mpimg_L8857-1_T168-0608-DMSO-control_S32_R2_001.fastq.gz.md5,
mpimg_L8858-1_T168-0609-DMSO-control_S33_R1_001.fastq.gz,
mpimg_L8858-1_T168-0609-DMSO-control_S33_R1_001.fastq.gz.md5,
mpimg_L8858-1_T168-0609-DMSO-control_S33_R2_001.fastq.gz,
mpimg_L8858-1_T168-0609-DMSO-control_S33_R2_001.fastq.gz.md5,
mpimg_L8859-1_T240-0610-DMSO-control_S34_R1_001.fastq.gz,
mpimg_L8859-1_T240-0610-DMSO-control_S34_R1_001.fastq.gz.md5,
mpimg_L8859-1_T240-0610-DMSO-control_S34_R2_001.fastq.gz,
mpimg_L8859-1_T240-0610-DMSO-control_S34_R2_001.fastq.gz.md5,
mpimg_L8860-1_T240-0611-DMSO-control_S35_R1_001.fastq.gz,
mpimg_L8860-1_T240-0611-DMSO-control_S35_R1_001.fastq.gz.md5,
mpimg_L8860-1_T240-0611-DMSO-control_S35_R2_001.fastq.gz,
mpimg_L8860-1_T240-0611-DMSO-control_S35_R2_001.fastq.gz.md5,
mpimg_L8861-1_T240-0612-DMSO-control_S36_R1_001.fastq.gz,
mpimg_L8861-1_T240-0612-DMSO-control_S36_R1_001.fastq.gz.md5,
mpimg_L8861-1_T240-0612-DMSO-control_S36_R2_001.fastq.gz,
mpimg_L8861-1_T240-0612-DMSO-control_S36_R2_001.fastq.gz.md5,
mpimg_L8862-1_T336-0613-DMSO-control_S40_R1_001.fastq.gz,
mpimg_L8862-1_T336-0613-DMSO-control_S40_R1_001.fastq.gz.md5,
mpimg_L8862-1_T336-0613-DMSO-control_S40_R2_001.fastq.gz,
mpimg_L8862-1_T336-0613-DMSO-control_S40_R2_001.fastq.gz.md5,
mpimg_L8863-1_T336-0614-DMSO-control_S41_R1_001.fastq.gz,
mpimg_L8863-1_T336-0614-DMSO-control_S41_R1_001.fastq.gz.md5,
mpimg_L8863-1_T336-0614-DMSO-control_S41_R2_001.fastq.gz,
mpimg_L8863-1_T336-0614-DMSO-control_S41_R2_001.fastq.gz.md5,
mpimg_L8864-1_T336-0615-DMSO-control_S42_R1_001.fastq.gz,
mpimg_L8864-1_T336-0615-DMSO-control_S42_R1_001.fastq.gz.md5,
mpimg_L8864-1_T336-0615-DMSO-control_S42_R2_001.fastq.gz,
mpimg_L8864-1_T336-0615-DMSO-control_S42_R2_001.fastq.gz.md5,
mpimg_L8938-1_EtOH2_S37_R1_001.fastq.gz,
mpimg_L8938-1_EtOH2_S37_R1_001.fastq.gz.md5,
mpimg_L8938-1_EtOH2_S37_R2_001.fastq.gz,
mpimg_L8938-1_EtOH2_S37_R2_001.fastq.gz.md5,
mpimg_L8939-1_Corti1_S38_R1_001.fastq.gz,
mpimg_L8939-1_Corti1_S38_R1_001.fastq.gz.md5,
mpimg_L8939-1_Corti1_S38_R2_001.fastq.gz,
mpimg_L8939-1_Corti1_S38_R2_001.fastq.gz.md5,
mpimg_L8940-1_Corti2_S39_R1_001.fastq.gz,
mpimg_L8940-1_Corti2_S39_R1_001.fastq.gz.md5,
mpimg_L8940-1_Corti2_S39_R2_001.fastq.gz,
mpimg_L8940-1_Corti2_S39_R2_001.fastq.gz.md5,
mpimg_L9233-1_T0-Danuorubucin-616-therapeutic_S10_R1_001.fastq.gz,
mpimg_L9233-1_T0-Danuorubucin-616-therapeutic_S10_R1_001.fastq.gz.md5,
mpimg_L9233-1_T0-Danuorubucin-616-therapeutic_S10_R2_001.fastq.gz,
mpimg_L9233-1_T0-Danuorubucin-616-therapeutic_S10_R2_001.fastq.gz.md5,
mpimg_L9234-1_T0-Danuorubucin-617-therapeutic_S11_R1_001.fastq.gz,
mpimg_L9234-1_T0-Danuorubucin-617-therapeutic_S11_R1_001.fastq.gz.md5,
mpimg_L9234-1_T0-Danuorubucin-617-therapeutic_S11_R2_001.fastq.gz,
mpimg_L9234-1_T0-Danuorubucin-617-therapeutic_S11_R2_001.fastq.gz.md5,
mpimg_L9235-1_T0-Danuorubucin-618-therapeutic_S12_R1_001.fastq.gz,
mpimg_L9235-1_T0-Danuorubucin-618-therapeutic_S12_R1_001.fastq.gz.md5,
mpimg_L9235-1_T0-Danuorubucin-618-therapeutic_S12_R2_001.fastq.gz,
mpimg_L9235-1_T0-Danuorubucin-618-therapeutic_S12_R2_001.fastq.gz.md5,
mpimg_L9236-1_T2-Danuorubucin-619-therapeutic_S13_R1_001.fastq.gz,
mpimg_L9236-1_T2-Danuorubucin-619-therapeutic_S13_R1_001.fastq.gz.md5,
mpimg_L9236-1_T2-Danuorubucin-619-therapeutic_S13_R2_001.fastq.gz,
mpimg_L9236-1_T2-Danuorubucin-619-therapeutic_S13_R2_001.fastq.gz.md5,
mpimg_L9237-1_T2-Danuorubucin-620-therapeutic_S14_R1_001.fastq.gz,
mpimg_L9237-1_T2-Danuorubucin-620-therapeutic_S14_R1_001.fastq.gz.md5,
mpimg_L9237-1_T2-Danuorubucin-620-therapeutic_S14_R2_001.fastq.gz,
mpimg_L9237-1_T2-Danuorubucin-620-therapeutic_S14_R2_001.fastq.gz.md5,
mpimg_L9238-1_T2-Danuorubucin-621-therapeutic_S15_R1_001.fastq.gz,
mpimg_L9238-1_T2-Danuorubucin-621-therapeutic_S15_R1_001.fastq.gz.md5,
mpimg_L9238-1_T2-Danuorubucin-621-therapeutic_S15_R2_001.fastq.gz,
mpimg_L9238-1_T2-Danuorubucin-621-therapeutic_S15_R2_001.fastq.gz.md5,
mpimg_L9239-1_T8-Danuorubucin-622-therapeutic_S16_R1_001.fastq.gz,
mpimg_L9239-1_T8-Danuorubucin-622-therapeutic_S16_R1_001.fastq.gz.md5,
mpimg_L9239-1_T8-Danuorubucin-622-therapeutic_S16_R2_001.fastq.gz,
mpimg_L9239-1_T8-Danuorubucin-622-therapeutic_S16_R2_001.fastq.gz.md5,
mpimg_L9240-1_T8-Danuorubucin-623-therapeutic_S17_R1_001.fastq.gz,
mpimg_L9240-1_T8-Danuorubucin-623-therapeutic_S17_R1_001.fastq.gz.md5,
mpimg_L9240-1_T8-Danuorubucin-623-therapeutic_S17_R2_001.fastq.gz,
mpimg_L9240-1_T8-Danuorubucin-623-therapeutic_S17_R2_001.fastq.gz.md5,
mpimg_L9241-1_T8-Danuorubucin-624-therapeutic_S18_R1_001.fastq.gz,
mpimg_L9241-1_T8-Danuorubucin-624-therapeutic_S18_R1_001.fastq.gz.md5,
mpimg_L9241-1_T8-Danuorubucin-624-therapeutic_S18_R2_001.fastq.gz,
mpimg_L9241-1_T8-Danuorubucin-624-therapeutic_S18_R2_001.fastq.gz.md5,
mpimg_L9242-1_T24-Danuorubucin-625-therapeutic_S19_R1_001.fastq.gz,
mpimg_L9242-1_T24-Danuorubucin-625-therapeutic_S19_R1_001.fastq.gz.md5,
mpimg_L9242-1_T24-Danuorubucin-625-therapeutic_S19_R2_001.fastq.gz,
mpimg_L9242-1_T24-Danuorubucin-625-therapeutic_S19_R2_001.fastq.gz.md5,
mpimg_L9243-1_T24-Danuorubucin-626-therapeutic_S20_R1_001.fastq.gz,
mpimg_L9243-1_T24-Danuorubucin-626-therapeutic_S20_R1_001.fastq.gz.md5,
mpimg_L9243-1_T24-Danuorubucin-626-therapeutic_S20_R2_001.fastq.gz,
mpimg_L9243-1_T24-Danuorubucin-626-therapeutic_S20_R2_001.fastq.gz.md5,
mpimg_L9244-1_T24-Danuorubucin-627-therapeutic_S21_R1_001.fastq.gz,
mpimg_L9244-1_T24-Danuorubucin-627-therapeutic_S21_R1_001.fastq.gz.md5,
mpimg_L9244-1_T24-Danuorubucin-627-therapeutic_S21_R2_001.fastq.gz,
mpimg_L9244-1_T24-Danuorubucin-627-therapeutic_S21_R2_001.fastq.gz.md5,
mpimg_L9245-1_T72-Danuorubucin-628-therapeutic_S22_R1_001.fastq.gz,
mpimg_L9245-1_T72-Danuorubucin-628-therapeutic_S22_R1_001.fastq.gz.md5,
mpimg_L9245-1_T72-Danuorubucin-628-therapeutic_S22_R2_001.fastq.gz,
mpimg_L9245-1_T72-Danuorubucin-628-therapeutic_S22_R2_001.fastq.gz.md5,
mpimg_L9246-1_T72-Danuorubucin-629-therapeutic_S23_R1_001.fastq.gz,
mpimg_L9246-1_T72-Danuorubucin-629-therapeutic_S23_R1_001.fastq.gz.md5,
mpimg_L9246-1_T72-Danuorubucin-629-therapeutic_S23_R2_001.fastq.gz,
mpimg_L9246-1_T72-Danuorubucin-629-therapeutic_S23_R2_001.fastq.gz.md5,
mpimg_L9247-1_T72-Danuorubucin-630-therapeutic_S24_R1_001.fastq.gz,
mpimg_L9247-1_T72-Danuorubucin-630-therapeutic_S24_R1_001.fastq.gz.md5,
mpimg_L9247-1_T72-Danuorubucin-630-therapeutic_S24_R2_001.fastq.gz,
mpimg_L9247-1_T72-Danuorubucin-630-therapeutic_S24_R2_001.fastq.gz.md5,
mpimg_L9248-1_T168-Danuorubucin-631-therapeutic_S25_R1_001.fastq.gz,
mpimg_L9248-1_T168-Danuorubucin-631-therapeutic_S25_R1_001.fastq.gz.md5,
mpimg_L9248-1_T168-Danuorubucin-631-therapeutic_S25_R2_001.fastq.gz,
mpimg_L9248-1_T168-Danuorubucin-631-therapeutic_S25_R2_001.fastq.gz.md5,
mpimg_L9249-1_T168-Danuorubucin-632-therapeutic_S26_R1_001.fastq.gz,
mpimg_L9249-1_T168-Danuorubucin-632-therapeutic_S26_R1_001.fastq.gz.md5,
mpimg_L9249-1_T168-Danuorubucin-632-therapeutic_S26_R2_001.fastq.gz,
mpimg_L9249-1_T168-Danuorubucin-632-therapeutic_S26_R2_001.fastq.gz.md5,
mpimg_L9250-1_T168-Danuorubucin-633-therapeutic_S27_R1_001.fastq.gz,
mpimg_L9250-1_T168-Danuorubucin-633-therapeutic_S27_R1_001.fastq.gz.md5,
mpimg_L9250-1_T168-Danuorubucin-633-therapeutic_S27_R2_001.fastq.gz,
mpimg_L9250-1_T168-Danuorubucin-633-therapeutic_S27_R2_001.fastq.gz.md5,
mpimg_L9251-1_T240-Danuorubucin-634-therapeutic_S28_R1_001.fastq.gz,
mpimg_L9251-1_T240-Danuorubucin-634-therapeutic_S28_R1_001.fastq.gz.md5,
mpimg_L9251-1_T240-Danuorubucin-634-therapeutic_S28_R2_001.fastq.gz,
mpimg_L9251-1_T240-Danuorubucin-634-therapeutic_S28_R2_001.fastq.gz.md5,
mpimg_L9252-1_T240-Danuorubucin-635-therapeutic_S29_R1_001.fastq.gz,
mpimg_L9252-1_T240-Danuorubucin-635-therapeutic_S29_R1_001.fastq.gz.md5,
mpimg_L9252-1_T240-Danuorubucin-635-therapeutic_S29_R2_001.fastq.gz,
mpimg_L9252-1_T240-Danuorubucin-635-therapeutic_S29_R2_001.fastq.gz.md5,
mpimg_L9253-1_T240-Danuorubucin-636-therapeutic_S30_R1_001.fastq.gz,
mpimg_L9253-1_T240-Danuorubucin-636-therapeutic_S30_R1_001.fastq.gz.md5,
mpimg_L9253-1_T240-Danuorubucin-636-therapeutic_S30_R2_001.fastq.gz,
mpimg_L9253-1_T240-Danuorubucin-636-therapeutic_S30_R2_001.fastq.gz.md5,
mpimg_L9254-1_T336-Danuorubucin-637-therapeutic_S31_R1_001.fastq.gz,
mpimg_L9254-1_T336-Danuorubucin-637-therapeutic_S31_R1_001.fastq.gz.md5,
mpimg_L9254-1_T336-Danuorubucin-637-therapeutic_S31_R2_001.fastq.gz,
mpimg_L9254-1_T336-Danuorubucin-637-therapeutic_S31_R2_001.fastq.gz.md5,
mpimg_L9255-1_T336-Danuorubucin-638-therapeutic_S32_R1_001.fastq.gz,
mpimg_L9255-1_T336-Danuorubucin-638-therapeutic_S32_R1_001.fastq.gz.md5,
mpimg_L9255-1_T336-Danuorubucin-638-therapeutic_S32_R2_001.fastq.gz,
mpimg_L9255-1_T336-Danuorubucin-638-therapeutic_S32_R2_001.fastq.gz.md5,
mpimg_L9256-1_T336-Danuorubucin-0639-therapeutic_S33_R1_001.fastq.gz,
mpimg_L9256-1_T336-Danuorubucin-0639-therapeutic_S33_R1_001.fastq.gz.md5,
mpimg_L9256-1_T336-Danuorubucin-0639-therapeutic_S33_R2_001.fastq.gz,
mpimg_L9256-1_T336-Danuorubucin-0639-therapeutic_S33_R2_001.fastq.gz.md5,
mpimg_L9257-1_T2-Danuorubucin-640-toxic_S34_R1_001.fastq.gz,
mpimg_L9257-1_T2-Danuorubucin-640-toxic_S34_R1_001.fastq.gz.md5,
mpimg_L9257-1_T2-Danuorubucin-640-toxic_S34_R2_001.fastq.gz,
mpimg_L9257-1_T2-Danuorubucin-640-toxic_S34_R2_001.fastq.gz.md5,
mpimg_L9258-1_T2-Danuorubucin-641-toxic_S35_R1_001.fastq.gz,
mpimg_L9258-1_T2-Danuorubucin-641-toxic_S35_R1_001.fastq.gz.md5,
mpimg_L9258-1_T2-Danuorubucin-641-toxic_S35_R2_001.fastq.gz,
mpimg_L9258-1_T2-Danuorubucin-641-toxic_S35_R2_001.fastq.gz.md5,
mpimg_L9259-1_T2-Danuorubucin-642-toxic_S36_R1_001.fastq.gz,
mpimg_L9259-1_T2-Danuorubucin-642-toxic_S36_R1_001.fastq.gz.md5,
mpimg_L9259-1_T2-Danuorubucin-642-toxic_S36_R2_001.fastq.gz,
mpimg_L9259-1_T2-Danuorubucin-642-toxic_S36_R2_001.fastq.gz.md5,
mpimg_L9260-1_T8-Danuorubucin-643-toxic_S37_R1_001.fastq.gz,
mpimg_L9260-1_T8-Danuorubucin-643-toxic_S37_R1_001.fastq.gz.md5,
mpimg_L9260-1_T8-Danuorubucin-643-toxic_S37_R2_001.fastq.gz,
mpimg_L9260-1_T8-Danuorubucin-643-toxic_S37_R2_001.fastq.gz.md5,
mpimg_L9261-1_T8-Danuorubucin-644-toxic_S38_R1_001.fastq.gz,
mpimg_L9261-1_T8-Danuorubucin-644-toxic_S38_R1_001.fastq.gz.md5,
mpimg_L9261-1_T8-Danuorubucin-644-toxic_S38_R2_001.fastq.gz,
mpimg_L9261-1_T8-Danuorubucin-644-toxic_S38_R2_001.fastq.gz.md5,
mpimg_L9262-1_T8-Danuorubucin-645-toxic_S39_R1_001.fastq.gz,
mpimg_L9262-1_T8-Danuorubucin-645-toxic_S39_R1_001.fastq.gz.md5,
mpimg_L9262-1_T8-Danuorubucin-645-toxic_S39_R2_001.fastq.gz,
mpimg_L9262-1_T8-Danuorubucin-645-toxic_S39_R2_001.fastq.gz.md5,
mpimg_L9263-1_T24-Danuorubucin-646-toxic_S40_R1_001.fastq.gz,
mpimg_L9263-1_T24-Danuorubucin-646-toxic_S40_R1_001.fastq.gz.md5,
mpimg_L9263-1_T24-Danuorubucin-646-toxic_S40_R2_001.fastq.gz,
mpimg_L9263-1_T24-Danuorubucin-646-toxic_S40_R2_001.fastq.gz.md5,
mpimg_L9264-1_T24-Danuorubucin-647-toxic_S41_R1_001.fastq.gz,
mpimg_L9264-1_T24-Danuorubucin-647-toxic_S41_R1_001.fastq.gz.md5,
mpimg_L9264-1_T24-Danuorubucin-647-toxic_S41_R2_001.fastq.gz,
mpimg_L9264-1_T24-Danuorubucin-647-toxic_S41_R2_001.fastq.gz.md5,
mpimg_L9265-1_T24-Danuorubucin-648-toxic_S42_R1_001.fastq.gz,
mpimg_L9265-1_T24-Danuorubucin-648-toxic_S42_R1_001.fastq.gz.md5,
mpimg_L9265-1_T24-Danuorubucin-648-toxic_S42_R2_001.fastq.gz,
mpimg_L9265-1_T24-Danuorubucin-648-toxic_S42_R2_001.fastq.gz.md5,
mpimg_L9266-1_T72-Danuorubucin-649-toxic_S43_R1_001.fastq.gz,
mpimg_L9266-1_T72-Danuorubucin-649-toxic_S43_R1_001.fastq.gz.md5,
mpimg_L9266-1_T72-Danuorubucin-649-toxic_S43_R2_001.fastq.gz,
mpimg_L9266-1_T72-Danuorubucin-649-toxic_S43_R2_001.fastq.gz.md5,
mpimg_L9267-1_T72-Danuorubucin-650-toxic_S44_R1_001.fastq.gz,
mpimg_L9267-1_T72-Danuorubucin-650-toxic_S44_R1_001.fastq.gz.md5,
mpimg_L9267-1_T72-Danuorubucin-650-toxic_S44_R2_001.fastq.gz,
mpimg_L9267-1_T72-Danuorubucin-650-toxic_S44_R2_001.fastq.gz.md5,
mpimg_L9268-1_T72-Danuorubucin-651-toxic_S2_R1_001.fastq.gz,
mpimg_L9268-1_T72-Danuorubucin-651-toxic_S2_R1_001.fastq.gz.md5,
mpimg_L9268-1_T72-Danuorubucin-651-toxic_S2_R2_001.fastq.gz,
mpimg_L9268-1_T72-Danuorubucin-651-toxic_S2_R2_001.fastq.gz.md5,
mpimg_L9269-1_T168-Danuorubucin-652-toxic_S1_R1_001.fastq.gz,
mpimg_L9269-1_T168-Danuorubucin-652-toxic_S1_R1_001.fastq.gz.md5,
mpimg_L9269-1_T168-Danuorubucin-652-toxic_S1_R2_001.fastq.gz,
mpimg_L9269-1_T168-Danuorubucin-652-toxic_S1_R2_001.fastq.gz.md5,
mpimg_L9270-1_T168-Danuorubucin-653-toxic_S2_R1_001.fastq.gz,
mpimg_L9270-1_T168-Danuorubucin-653-toxic_S2_R1_001.fastq.gz.md5,
mpimg_L9270-1_T168-Danuorubucin-653-toxic_S2_R2_001.fastq.gz,
mpimg_L9270-1_T168-Danuorubucin-653-toxic_S2_R2_001.fastq.gz.md5,
mpimg_L9271-1_T168-Danuorubucin-654-toxic_S3_R1_001.fastq.gz,
mpimg_L9271-1_T168-Danuorubucin-654-toxic_S3_R1_001.fastq.gz.md5,
